synset_id	synset str	lemma	variant
335204	(normal fault 1* (rz) [rz] | gravity fault 1* (rz), common fault 1* (rz))	common fault	1
335204	(normal fault 1* (rz) [rz] | gravity fault 1* (rz), common fault 1* (rz))	gravity fault	1
335204	(normal fault 1* (rz) [rz] | gravity fault 1* (rz), common fault 1* (rz))	normal fault	1
335200	(nimbus 1* (rz) [rz] | nimbus cloud 1* (rz), rain cloud 1* (rz))	rain cloud	1
335200	(nimbus 1* (rz) [rz] | nimbus cloud 1* (rz), rain cloud 1* (rz))	nimbus cloud	1
335190	(neutron star 1* (rz) [rz] | )	neutron star	1
335186	(neritic zone 1* (rz) [rz] | )	neritic zone	1
335175	(natural order 1* (rz) [rz] | )	natural order	1
335174	(natural elevation 1* (rz) [rz] | elevation 4* (rz))	natural elevation	1
335173	(natural depression 1* (rz) [rz] | depression 3* (rz))	natural depression	1
335164	(nacreous cloud 1* (rz) [rz] | mother-of-pearl cloud 1* (rz))	mother-of-pearl cloud	1
335164	(nacreous cloud 1* (rz) [rz] | mother-of-pearl cloud 1* (rz))	nacreous cloud	1
335156	(muon 1* (rz) [rz] | negative muon 1* (rz), mu-meson 1* (rz))	negative muon	1
335155	(multiple star 1* (rz) [rz] | )	multiple star	1
335153	(mud puddle 1* (rz) [rz] | )	mud puddle	1
335149	(mouse nest 1* (rz) [rz] | mouse's nest 1* (rz))	mouse's nest	1
335149	(mouse nest 1* (rz) [rz] | mouse's nest 1* (rz))	mouse nest	1
335144	(mountain peak 1* (rz) [rz] | )	mountain peak	1
335141	(morning star 1* (rz) [rz] | daystar 1* (rz), Phosphorus 2* (rz), Lucifer 2* (rz))	morning star	1
335120	(minor planet 1* (rz) [rz] | planetoid 1* (rz))	minor planet	1
335107	(meteor swarm 1* (rz) [rz] | )	meteor swarm	1
335104	(metal filing 1* (rz) [rz] | )	metal filing	1
335076	(mare's tail 1* (rz) [rz] | )	mare's tail	1
335075	(mare nostrum 1* (rz) [rz] | )	mare nostrum	1
335074	(mare liberum 1* (rz) [rz] | )	mare liberum	1
335073	(mare clausum 1* (rz) [rz] | )	mare clausum	1
335067	(magnetic monopole 1* (rz) [rz] | )	magnetic monopole	1
335066	(magnetic dipole 1* (rz) [rz] | )	magnetic dipole	1
335062	(mackerel sky 1* (rz) [rz] | )	mackerel sky	1
335057	(lunar crater 1* (rz) [rz] | )	lunar crater	1
335054	(lower mantle 1* (rz) [rz] | )	lower mantle	1
335049	(long chain 1* (rz) [rz] | long-chain molecule 1* (rz))	long-chain molecule	1
335049	(long chain 1* (rz) [rz] | long-chain molecule 1* (rz))	long chain	1
335029	(liposomal delivery vector 1* (rz) [rz] | )	liposomal delivery vector	1
335021	(lethal agent 1* (rz) [rz] | )	lethal agent	1
335008	(Large Magellanic Cloud 1* (rz) [rz] | )	Large Magellanic Cloud	1
335006	(landmass 1* (rz) [rz] | land mass 1* (rz))	land mass	1
335002	(land 4* (rz) [rz] | dry land 1* (rz), earth 3* (rz), ground 1* (rz), solid ground 1* (rz), terra firma 1* (rz))	terra firma	1
335002	(land 4* (rz) [rz] | dry land 1* (rz), earth 3* (rz), ground 1* (rz), solid ground 1* (rz), terra firma 1* (rz))	solid ground	1
335002	(land 4* (rz) [rz] | dry land 1* (rz), earth 3* (rz), ground 1* (rz), solid ground 1* (rz), terra firma 1* (rz))	dry land	1
335001	(lambda particle 1* (rz) [rz] | lambda hyperon 1* (rz))	lambda hyperon	1
335001	(lambda particle 1* (rz) [rz] | lambda hyperon 1* (rz))	lambda particle	1
334978	(lake bed 1* (rz) [rz] | lake bottom 1* (rz))	lake bottom	1
334978	(lake bed 1* (rz) [rz] | lake bottom 1* (rz))	lake bed	1
334969	(Kuiper belt object 1* (rz) [rz] | KBO 1* (rz))	Kuiper belt object	1
334968	(Kuiper belt 1* (rz) [rz] | Edgeworth-Kuiper belt 1* (rz))	Edgeworth-Kuiper belt	1
334968	(Kuiper belt 1* (rz) [rz] | Edgeworth-Kuiper belt 1* (rz))	Kuiper belt	1
334958	(kidney stone 1* (rz) [rz] | urinary calculus 1* (rz), nephrolith 1* (rz), renal calculus 1* (rz))	renal calculus	1
334958	(kidney stone 1* (rz) [rz] | urinary calculus 1* (rz), nephrolith 1* (rz), renal calculus 1* (rz))	urinary calculus	1
334958	(kidney stone 1* (rz) [rz] | urinary calculus 1* (rz), nephrolith 1* (rz), renal calculus 1* (rz))	kidney stone	1
334956	(key 8* (rz) [rz] | cay 1* (rz), Florida key 1* (rz))	Florida key	1
334954	(kettle hole 1* (rz) [rz] | kettle 3* (rz))	kettle hole	1
334948	(kaon 1* (rz) [rz] | kappa-meson 1* (rz), k-meson 1* (rz), K particle 1* (rz))	K particle	1
334941	(J particle 1* (rz) [rz] | psi particle 1* (rz))	psi particle	1
334941	(J particle 1* (rz) [rz] | psi particle 1* (rz))	J particle	1
334940	(Jovian planet 1* (rz) [rz] | gas giant 1* (rz))	gas giant	1
334940	(Jovian planet 1* (rz) [rz] | gas giant 1* (rz))	Jovian planet	1
334921	(iron filing 1* (rz) [rz] | )	iron filing	1
334915	(interstellar medium 1* (rz) [rz] | )	interstellar medium	1
334914	(interplanetary medium 1* (rz) [rz] | )	interplanetary medium	1
334913	(interplanetary gas 1* (rz) [rz] | )	interplanetary gas	1
334912	(interplanetary dust 1* (rz) [rz] | )	interplanetary dust	1
334911	(intermediate vector boson 1* (rz) [rz] | )	intermediate vector boson	1
334910	(inside track 2* (rz) [rz] | )	inside track	2
334905	(inferior planet 1* (rz) [rz] | )	inferior planet	1
334904	(infectious agent 1* (rz) [rz] | infective agent 1* (rz))	infective agent	1
334904	(infectious agent 1* (rz) [rz] | infective agent 1* (rz))	infectious agent	1
334899	(indirect transmission 1* (rz) [rz] | )	indirect transmission	1
334896	(index fossil 1* (rz) [rz] | guide fossil 1* (rz))	guide fossil	1
334896	(index fossil 1* (rz) [rz] | guide fossil 1* (rz))	index fossil	1
334895	(inclusion body 1* (rz) [rz] | cellular inclusion 1* (rz), inclusion 3* (rz))	cellular inclusion	1
334895	(inclusion body 1* (rz) [rz] | cellular inclusion 1* (rz), inclusion 3* (rz))	inclusion body	1
334894	(inclined fault 1* (rz) [rz] | )	inclined fault	1
334886	(ice mass 1* (rz) [rz] | )	ice mass	1
334885	(ice floe 1* (rz) [rz] | floe 1* (rz))	ice floe	1
334884	(ice field 1* (rz) [rz] | )	ice field	1
334882	(icecap 1* (rz) [rz] | ice cap 1* (rz))	ice cap	1
334876	(hydrogen ion 1* (rz) [rz] | )	hydrogen ion	1
334866	(hot spring 1* (rz) [rz] | thermal spring 1* (rz))	thermal spring	1
334866	(hot spring 1* (rz) [rz] | thermal spring 1* (rz))	hot spring	1
334852	(high sea 1* (rz) [rz] | international waters 1* (rz))	international waters	1
334852	(high sea 1* (rz) [rz] | international waters 1* (rz))	high sea	1
334850	(heterocyclic ring 1* (rz) [rz] | heterocycle 2* (rz))	heterocyclic ring	1
334844	(hanging wall 1* (rz) [rz] | )	hanging wall	1
334841	(hairball 1* (rz) [rz] | hair ball 1* (rz), trichobezoar 1* (rz))	hair ball	1
334809	(Guantanamo Bay 1* (rz) [rz] | )	Guantanamo Bay	1
334787	(Great Attractor 1* (rz) [rz] | )	Great Attractor	1
334778	(gopher hole 1* (rz) [rz] | )	gopher hole	1
334771	(glacial boulder 1* (rz) [rz] | )	glacial boulder	1
334769	(giant star 1* (rz) [rz] | giant 7* (rz))	giant star	1
334767	(geological formation 1* (rz) [rz] | formation 4* (rz))	geological formation	1
334764	(gauge boson 1* (rz) [rz] | )	gauge boson	1
334755	(Galilean satellite 1* (rz) [rz] | Galilean 2* (rz))	Galilean satellite	1
334753	(free electron 1* (rz) [rz] | )	free electron	1
334750	(Fountain of Youth 1* (rz) [rz] | )	Fountain of Youth	1
334733	(floodplain 1* (rz) [rz] | flood plain 1* (rz))	flood plain	1
334729	(flare star 1* (rz) [rz] | )	flare star	1
334727	(fixed star 1* (rz) [rz] | )	fixed star	1
334721	(fire pit 1* (rz) [rz] | )	fire pit	1
334713	(fault 4* (rz) [rz] | faulting 1* (rz), geological fault 1* (rz), shift 6* (rz), fracture 2* (rz), break 3* (rz))	geological fault	1
334712	(fatigue crack 1* (rz) [rz] | )	fatigue crack	1
334708	(extraterrestrial object 1* (rz) [rz] | estraterrestrial body 1* (rz))	estraterrestrial body	1
334708	(extraterrestrial object 1* (rz) [rz] | estraterrestrial body 1* (rz))	extraterrestrial object	1
334690	(enclosure 3* (rz) [rz] | natural enclosure 1* (rz))	natural enclosure	1
334684	(elementary particle 1* (rz) [rz] | fundamental particle 1* (rz))	fundamental particle	1
334684	(elementary particle 1* (rz) [rz] | fundamental particle 1* (rz))	elementary particle	1
334682	(electric dipole 1* (rz) [rz] | electric doublet 1* (rz))	electric doublet	1
334682	(electric dipole 1* (rz) [rz] | electric doublet 1* (rz))	electric dipole	1
334677	(dune 1* (rz) [rz] | sand dune 1* (rz))	sand dune	1
334674	(drift ice 1* (rz) [rz] | )	drift ice	1
334668	(down quark 1* (rz) [rz] | )	down quark	1
334661	(dog shit 1* (rz) [rz] | dog do 1* (rz), doggy do 1* (rz), dog turd 1* (rz))	dog turd	1
334661	(dog shit 1* (rz) [rz] | dog do 1* (rz), doggy do 1* (rz), dog turd 1* (rz))	doggy do	1
334661	(dog shit 1* (rz) [rz] | dog do 1* (rz), doggy do 1* (rz), dog turd 1* (rz))	dog do	1
334661	(dog shit 1* (rz) [rz] | dog do 1* (rz), doggy do 1* (rz), dog turd 1* (rz))	dog shit	1
334654	(direct transmission 1* (rz) [rz] | )	direct transmission	1
334653	(dipole molecule 1* (rz) [rz] | )	dipole molecule	1
334651	(diffuse nebula 1* (rz) [rz] | gaseous nebula 1* (rz))	gaseous nebula	1
334651	(diffuse nebula 1* (rz) [rz] | gaseous nebula 1* (rz))	diffuse nebula	1
334640	(delta ray 1* (rz) [rz] | )	delta ray	1
334621	(cumulus 1* (rz) [rz] | cumulus cloud 1* (rz))	cumulus cloud	1
334620	(cumulonimbus 1* (rz) [rz] | cumulonimbus cloud 1* (rz), thundercloud 1* (rz))	cumulonimbus cloud	1
334616	(cultivated land 1* (rz) [rz] | farmland 2* (rz), plowland 1* (rz), ploughland 1* (rz), tilled land 1* (rz), tillage 1* (rz), tilth 2* (rz))	tilled land	1
334616	(cultivated land 1* (rz) [rz] | farmland 2* (rz), plowland 1* (rz), ploughland 1* (rz), tilled land 1* (rz), tillage 1* (rz), tilth 2* (rz))	cultivated land	1
334612	(crust 1* (rz) [rz] | Earth's crust 1* (rz))	Earth's crust	1
334602	(covering 1* (rz) [rz] | natural covering 1* (rz), cover 5* (rz))	natural covering	1
334591	(coral reef 1* (rz) [rz] | )	coral reef	1
334585	(contrail 1* (rz) [rz] | condensation trail 1* (rz))	condensation trail	1
334584	(continental slope 1* (rz) [rz] | bathyal zone 1* (rz), bathyal district 1* (rz))	bathyal district	1
334584	(continental slope 1* (rz) [rz] | bathyal zone 1* (rz), bathyal district 1* (rz))	bathyal zone	1
334584	(continental slope 1* (rz) [rz] | bathyal zone 1* (rz), bathyal district 1* (rz))	continental slope	1
334583	(continental shelf 1* (rz) [rz] | )	continental shelf	1
334582	(continental glacier 1* (rz) [rz] | )	continental glacier	1
334565	(collision course 1* (rz) [rz] | )	collision course	1
334562	(coffee grounds 1* (rz) [rz] | )	coffee grounds	1
334558	(coastal plain 1* (rz) [rz] | )	coastal plain	1
334555	(cloud bank 1* (rz) [rz] | )	cloud bank	1
334553	(closed universe 1* (rz) [rz] | )	closed universe	1
334552	(closed chain 1* (rz) [rz] | ring 4* (rz))	closed chain	1
334549	(clastic rock 1* (rz) [rz] | )	clastic rock	1
334547	(cirrus 2* (rz) [rz] | cirrus cloud 1* (rz))	cirrus cloud	1
334546	(cirrostratus 1* (rz) [rz] | cirrostratus cloud 1* (rz))	cirrostratus cloud	1
334545	(cirrocumulus 1* (rz) [rz] | cirrocumulus cloud 1* (rz))	cirrocumulus cloud	1
334534	(chip 3* (rz) [rz] | cow chip 1* (rz), cow dung 1* (rz), buffalo chip 1* (rz))	buffalo chip	1
334534	(chip 3* (rz) [rz] | cow chip 1* (rz), cow dung 1* (rz), buffalo chip 1* (rz))	cow dung	1
334534	(chip 3* (rz) [rz] | cow chip 1* (rz), cow dung 1* (rz), buffalo chip 1* (rz))	cow chip	1
334524	(charm quark 1* (rz) [rz] | )	charm quark	1
334517	(chain 2* (rz) [rz] | chemical chain 1* (rz))	chemical chain	1
334512	(celestial body 1* (rz) [rz] | heavenly body 1* (rz))	heavenly body	1
334512	(celestial body 1* (rz) [rz] | heavenly body 1* (rz))	celestial body	1
334458	(bullet hole 1* (rz) [rz] | )	bullet hole	1
334449	(branched chain 1* (rz) [rz] | )	branched chain	1
334443	(bottom quark 1* (rz) [rz] | beauty quark 1* (rz))	beauty quark	1
334443	(bottom quark 1* (rz) [rz] | beauty quark 1* (rz))	bottom quark	1
334439	(borrow pit 1* (rz) [rz] | )	borrow pit	1
334433	(bog 1* (rz) [rz] | peat bog 1* (rz))	peat bog	1
334432	(body of water 1* (rz) [rz] | water 2* (rz))	body of water	1
334428	(blue sky 1* (rz) [rz] | blue 4* (rz), blue air 1* (rz), wild blue yonder 1* (rz))	wild blue yonder	1
334428	(blue sky 1* (rz) [rz] | blue 4* (rz), blue air 1* (rz), wild blue yonder 1* (rz))	blue air	1
334428	(blue sky 1* (rz) [rz] | blue 4* (rz), blue air 1* (rz), wild blue yonder 1* (rz))	blue sky	1
334425	(blood-brain barrier 1* (rz) [rz] | )	blood-brain barrier	1
334422	(bladder stone 1* (rz) [rz] | cystolith 1* (rz))	bladder stone	1
334420	(black hole 1* (rz) [rz] | )	black hole	1
334417	(black body 1* (rz) [rz] | blackbody 1* (rz), full radiator 1* (rz))	full radiator	1
334417	(black body 1* (rz) [rz] | blackbody 1* (rz), full radiator 1* (rz))	black body	1
334413	(bird's nest 1* (rz) [rz] | bird nest 1* (rz), birdnest 1* (rz))	bird nest	1
334413	(bird's nest 1* (rz) [rz] | bird nest 1* (rz), birdnest 1* (rz))	bird's nest	1
334412	(biological agent 1* (rz) [rz] | biohazard 2* (rz))	biological agent	1
334411	(binary star 1* (rz) [rz] | binary 1* (rz), double star 1* (rz))	double star	1
334411	(binary star 1* (rz) [rz] | binary 1* (rz), double star 1* (rz))	binary star	1
334402	(beta particle 1* (rz) [rz] | )	beta particle	1
334377	(baryon 1* (rz) [rz] | heavy particle 1* (rz))	heavy particle	1
334376	(barrier reef 1* (rz) [rz] | )	barrier reef	1
334375	(barrier island 1* (rz) [rz] | )	barrier island	1
334372	(barbecue pit 1* (rz) [rz] | )	barbecue pit	1
334334	(archeological remains 1* (rz) [rz] | remains 2* (rz))	archeological remains	1
334316	(antitauon 1* (rz) [rz] | tau-plus particle 1* (rz))	tau-plus particle	1
334310	(antimuon 1* (rz) [rz] | positive muon 1* (rz))	positive muon	1
334288	(altostratus 1* (rz) [rz] | altostratus cloud 1* (rz))	altostratus cloud	1
334287	(altocumulus 1* (rz) [rz] | altocumulus cloud 1* (rz))	altocumulus cloud	1
334283	(Alpine glacier 1* (rz) [rz] | Alpine type of glacier 1* (rz))	Alpine type of glacier	1
334283	(Alpine glacier 1* (rz) [rz] | Alpine type of glacier 1* (rz))	Alpine glacier	1
334282	(alpha particle 1* (rz) [rz] | )	alpha particle	1
334278	(alluvial flat 1* (rz) [rz] | alluvial plain 1* (rz))	alluvial plain	1
334278	(alluvial flat 1* (rz) [rz] | alluvial plain 1* (rz))	alluvial flat	1
334277	(alluvial sediment 1* (rz) [rz] | alluvial deposit 1* (rz), alluvium 1* (rz), alluvion 3* (rz))	alluvial deposit	1
334277	(alluvial sediment 1* (rz) [rz] | alluvial deposit 1* (rz), alluvium 1* (rz), alluvion 3* (rz))	alluvial sediment	1
334268	(air bubble 1* (rz) [rz] | )	air bubble	1
334267	(airborne transmission 1* (rz) [rz] | )	airborne transmission	1
334249	(abyssal zone 1* (rz) [rz] | )	abyssal zone	1
334243	(libidinal energy 1* (cel) [cel] | )	libidinal energy	1
334240	(psychic energy 1* (cel) [cel] | mental energy 1* (cel))	mental energy	1
334240	(psychic energy 1* (cel) [cel] | mental energy 1* (cel))	psychic energy	1
334239	(Inner Light 1* (cel) [cel] | Light 13* (cel), Light Within 1* (cel), Christ Within 1* (cel))	Christ Within	1
334239	(Inner Light 1* (cel) [cel] | Light 13* (cel), Light Within 1* (cel), Christ Within 1* (cel))	Light Within	1
334239	(Inner Light 1* (cel) [cel] | Light 13* (cel), Light Within 1* (cel), Christ Within 1* (cel))	Inner Light	1
334238	(sense of shame 1* (cel) [cel] | sense of duty 1* (cel))	sense of duty	1
334238	(sense of shame 1* (cel) [cel] | sense of duty 1* (cel))	sense of shame	1
334237	(wee small voice 1* (cel) [cel] | small voice 1* (cel), voice of conscience 1* (cel))	voice of conscience	1
334237	(wee small voice 1* (cel) [cel] | small voice 1* (cel), voice of conscience 1* (cel))	small voice	1
334237	(wee small voice 1* (cel) [cel] | small voice 1* (cel), voice of conscience 1* (cel))	wee small voice	1
334236	(conscience 1* (cel) [cel] | scruples 1* (cel), moral sense 1* (cel), sense of right and wrong 1* (cel))	sense of right and wrong	1
334236	(conscience 1* (cel) [cel] | scruples 1* (cel), moral sense 1* (cel), sense of right and wrong 1* (cel))	moral sense	1
334234	(ethical motive 1* (cel) [cel] | ethics 1* (cel), morals 1* (cel), morality 2* (cel))	ethical motive	1
334231	(wanderlust 1* (cel) [cel] | itchy feet 1* (cel))	itchy feet	1
334219	(compulsion 1* (cel) [cel] | irresistible impulse 1* (cel))	irresistible impulse	1
334218	(irrational impulse 1* (cel) [cel] | )	irrational impulse	1
334217	(death instinct 1* (cel) [cel] | death wish 1* (cel), Thanatos 2* (cel))	death wish	1
334217	(death instinct 1* (cel) [cel] | death wish 1* (cel), Thanatos 2* (cel))	death instinct	1
334213	(irrational motive 1* (cel) [cel] | )	irrational motive	1
334211	(moral force 1* (cel) [cel] | dynamic 1* (cel))	moral force	1
334205	(rational motive 1* (cel) [cel] | )	rational motive	1
333518	(free state 2* (msc) [msc] | )	free state	2
333517	(slave state 1* (msc) [msc] | )	slave state	1
333450	(Swiss canton 1* (msc) [msc] | )	Swiss canton	1
332774	(Guernsey 1* (msc) [msc] | island of Guernsey 1* (msc))	island of Guernsey	1
332563	(Australian state 1* (msc) [msc] | )	Australian state	1
332425	(Italian region 1* (msc) [msc] | )	Italian region	1
332238	(northern Europe 1* (msc) [msc] | )	northern Europe	1
331957	(Central American country 1* (msc) [msc] | Central American nation 1* (msc))	Central American nation	1
331957	(Central American country 1* (msc) [msc] | Central American nation 1* (msc))	Central American country	1
331956	(North American country 1* (msc) [msc] | North American nation 1* (msc))	North American nation	1
331956	(North American country 1* (msc) [msc] | North American nation 1* (msc))	North American country	1
331955	(South American country 1* (msc) [msc] | South American nation 1* (msc))	South American nation	1
331955	(South American country 1* (msc) [msc] | South American nation 1* (msc))	South American country	1
331938	(state capital 1* (msc) [msc] | )	state capital	1
331937	(provincial capital 1* (msc) [msc] | )	provincial capital	1
331936	(national capital 1* (msc) [msc] | )	national capital	1
331935	(transit zone 1* (msc) [msc] | )	transit zone	1
331934	(time zone 1* (msc) [msc] | )	time zone	1
331933	(tidal zone 1* (msc) [msc] | )	tidal zone	1
331932	(strike zone 1* (msc) [msc] | )	strike zone	1
331930	(enterprise zone 1* (msc) [msc] | )	enterprise zone	1
331929	(killing field 1* (msc) [msc] | )	killing field	1
331928	(kill zone 1* (msc) [msc] | killing zone 1* (msc))	killing zone	1
331928	(kill zone 1* (msc) [msc] | killing zone 1* (msc))	kill zone	1
331927	(drop zone 1* (msc) [msc] | dropping zone 1* (msc))	dropping zone	1
331927	(drop zone 1* (msc) [msc] | dropping zone 1* (msc))	drop zone	1
331926	(demilitarized zone 1* (msc) [msc] | DMZ 1* (msc))	demilitarized zone	1
331925	(danger zone 1* (msc) [msc] | )	danger zone	1
331923	(combat zone 1* (msc) [msc] | tenderloin 1* (msc))	combat zone	1
331919	(war zone 1* (msc) [msc] | )	war zone	1
331918	(combat zone 2* (msc) [msc] | combat area 1* (msc))	combat area	1
331918	(combat zone 2* (msc) [msc] | combat area 1* (msc))	combat zone	2
331917	(buffer zone 1* (msc) [msc] | buffer 2* (msc))	buffer zone	1
331903	(sign of the zodiac 1* (msc) [msc] | star sign 1* (msc), sign 5* (msc), mansion 1* (msc), house 8* (msc), planetary house 1* (msc))	planetary house	1
331903	(sign of the zodiac 1* (msc) [msc] | star sign 1* (msc), sign 5* (msc), mansion 1* (msc), house 8* (msc), planetary house 1* (msc))	star sign	1
331903	(sign of the zodiac 1* (msc) [msc] | star sign 1* (msc), sign 5* (msc), mansion 1* (msc), house 8* (msc), planetary house 1* (msc))	sign of the zodiac	1
331893	(winner's circle 1* (msc) [msc] | )	winner's circle	1
331890	(wheatfield 1* (msc) [msc] | wheat field 1* (msc))	wheat field	1
331886	(western hemisphere 1* (msc) [msc] | occident 2* (msc), New World 1* (msc))	New World	1
331886	(western hemisphere 1* (msc) [msc] | occident 2* (msc), New World 1* (msc))	western hemisphere	1
331884	(wave front 2* (msc) [msc] | wavefront 1* (msc))	wave front	2
331881	(north-south direction 1* (msc) [msc] | )	north-south direction	1
331880	(east-west direction 1* (msc) [msc] | )	east-west direction	1
331874	(trade route 2* (msc) [msc] | )	trade route	2
331871	(continental divide 1* (msc) [msc] | )	continental divide	1
331870	(watershed 1* (msc) [msc] | water parting 1* (msc), divide 2* (msc))	water parting	1
331869	(low-water mark 2* (msc) [msc] | )	low-water mark	2
331868	(high-water mark 1* (msc) [msc] | )	high-water mark	1
331867	(water line 2* (msc) [msc] | watermark 1* (msc))	water line	2
331866	(waterline 1* (msc) [msc] | water line 1* (msc), water level 3* (msc))	water level	3
331866	(waterline 1* (msc) [msc] | water line 1* (msc), water level 3* (msc))	water line	1
331865	(watering place 1* (msc) [msc] | watering hole 1* (msc), spa 1* (msc))	watering hole	1
331865	(watering place 1* (msc) [msc] | watering hole 1* (msc), spa 1* (msc))	watering place	1
331864	(warren 4* (msc) [msc] | rabbit warren 1* (msc))	rabbit warren	1
331863	(village green 1* (msc) [msc] | )	village green	1
331860	(vertical circle 1* (msc) [msc] | )	vertical circle	1
331855	(vantage point 1* (msc) [msc] | viewpoint 2* (msc))	vantage point	1
331853	(vanishing point 1* (msc) [msc] | )	vanishing point	1
331851	(vacant lot 1* (msc) [msc] | building site 1* (msc))	building site	1
331851	(vacant lot 1* (msc) [msc] | building site 1* (msc))	vacant lot	1
331850	(used-car lot 1* (msc) [msc] | )	used-car lot	1
331847	(urban area 1* (msc) [msc] | populated area 1* (msc))	populated area	1
331847	(urban area 1* (msc) [msc] | populated area 1* (msc))	urban area	1
331846	(trust territory 1* (msc) [msc] | trusteeship 1* (msc))	trust territory	1
331841	(plot 2* (msc) [msc] | plot of land 1* (msc), plot of ground 1* (msc), patch 2* (msc))	plot of ground	1
331841	(plot 2* (msc) [msc] | plot of land 1* (msc), plot of ground 1* (msc), patch 2* (msc))	plot of land	1
331839	(mine field 1* (msc) [msc] | )	mine field	1
331836	(tract 1* (msc) [msc] | piece of land 1* (msc), piece of ground 1* (msc), parcel of land 1* (msc), parcel 3* (msc))	parcel of land	1
331836	(tract 1* (msc) [msc] | piece of land 1* (msc), piece of ground 1* (msc), parcel of land 1* (msc), parcel 3* (msc))	piece of ground	1
331836	(tract 1* (msc) [msc] | piece of land 1* (msc), piece of ground 1* (msc), parcel of land 1* (msc), parcel 3* (msc))	piece of land	1
331828	(market town 1* (msc) [msc] | )	market town	1
331827	(Main Street 2* (msc) [msc] | )	Main Street	2
331825	(ghost town 1* (msc) [msc] | )	ghost town	1
331824	(cow town 1* (msc) [msc] | cowtown 1* (msc))	cow town	1
331823	(boom town 1* (msc) [msc] | )	boom town	1
331818	(topographic point 1* (msc) [msc] | place 1* (msc), spot 1* (msc))	topographic point	1
331812	(top 2* (msc) [msc] | top side 1* (msc), upper side 1* (msc), upside 1* (msc))	upper side	1
331812	(top 2* (msc) [msc] | top side 1* (msc), upper side 1* (msc), upside 1* (msc))	top side	1
331810	(three-mile limit 1* (msc) [msc] | )	three-mile limit	1
331809	(theme park 1* (msc) [msc] | )	theme park	1
331808	(testing ground 1* (msc) [msc] | laboratory 2* (msc))	testing ground	1
331803	(orphan site 1* (msc) [msc] | )	orphan site	1
331802	(toxic site 1* (msc) [msc] | toxic waste area 1* (msc), Superfund site 1* (msc))	Superfund site	1
331802	(toxic site 1* (msc) [msc] | toxic waste area 1* (msc), Superfund site 1* (msc))	toxic waste area	1
331802	(toxic site 1* (msc) [msc] | toxic waste area 1* (msc), Superfund site 1* (msc))	toxic site	1
331801	(tee 1* (msc) [msc] | teeing ground 1* (msc))	teeing ground	1
331800	(tax haven 1* (msc) [msc] | )	tax haven	1
331799	(ground zero 1* (msc) [msc] | )	ground zero	1
331798	(target 3* (msc) [msc] | target area 1* (msc))	target area	1
331797	(trouble spot 1* (msc) [msc] | )	trouble spot	1
331796	(tank farm 1* (msc) [msc] | )	tank farm	1
331787	(coal seam 1* (msc) [msc] | )	coal seam	1
331785	(geological horizon 1* (msc) [msc] | )	geological horizon	1
331781	(soil horizon 1* (msc) [msc] | )	soil horizon	1
331775	(stopover 1* (msc) [msc] | way station 1* (msc))	way station	1
331771	(American state 1* (msc) [msc] | )	American state	1
331768	(yard line 1* (msc) [msc] | )	yard line	1
331766	(start 6* (msc) [msc] | starting line 1* (msc), scratch 5* (msc), scratch line 1* (msc))	scratch line	1
331766	(start 6* (msc) [msc] | starting line 1* (msc), scratch 5* (msc), scratch line 1* (msc))	starting line	1
331764	(sphere 3* (msc) [msc] | sphere of influence 1* (msc))	sphere of influence	1
331756	(ski resort 1* (msc) [msc] | )	ski resort	1
331755	(skid row 1* (msc) [msc] | )	skid row	1
331754	(skid road 1* (msc) [msc] | )	skid road	1
331752	(slum 1* (msc) [msc] | slum area 1* (msc))	slum area	1
331750	(site 1* (msc) [msc] | land site 1* (msc))	land site	1
331749	(sideline 1* (msc) [msc] | out of bounds 1* (msc))	out of bounds	1
331748	(service line 1* (msc) [msc] | baseline 2* (msc))	service line	1
331747	(scrimmage line 1* (msc) [msc] | line of scrimmage 1* (msc))	line of scrimmage	1
331747	(scrimmage line 1* (msc) [msc] | line of scrimmage 1* (msc))	scrimmage line	1
331746	(west side 1* (msc) [msc] | )	west side	1
331745	(south side 1* (msc) [msc] | )	south side	1
331743	(north side 1* (msc) [msc] | )	north side	1
331741	(east side 1* (msc) [msc] | )	east side	1
331739	(blind side 1* (msc) [msc] | )	blind side	1
331733	(service area 1* (msc) [msc] | )	service area	1
331730	(section 8* (msc) [msc] | plane section 1* (msc))	plane section	1
331726	(churchyard 1* (msc) [msc] | God's acre 1* (msc))	God's acre	1
331719	(field of honor 1* (msc) [msc] | )	field of honor	1
331713	(sanctum 1* (msc) [msc] | sanctum sanctorum 1* (msc))	sanctum sanctorum	1
331712	(safari park 1* (msc) [msc] | )	safari park	1
331707	(country 4* (msc) [msc] | rural area 1* (msc))	rural area	1
331704	(danger line 1* (msc) [msc] | )	danger line	1
331689	(block 2* (msc) [msc] | city block 1* (msc))	city block	1
331686	(gold coast 2* (msc) [msc] | )	gold coast	2
331685	(vicinity 1* (msc) [msc] | locality 1* (msc), neighborhood 1* (msc), neighbourhood 1* (msc), neck of the woods 1* (msc))	neck of the woods	1
331683	(resort area 1* (msc) [msc] | playground 1* (msc), vacation spot 1* (msc))	vacation spot	1
331683	(resort area 1* (msc) [msc] | playground 1* (msc), vacation spot 1* (msc))	resort area	1
331682	(resort 1* (msc) [msc] | resort hotel 1* (msc), holiday resort 1* (msc))	holiday resort	1
